accession_id,target,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
WP_130234948.1,0,390.0,-11.386,-0.000269470714644098,1847,2911,503,600,10,6791,3743,6199,592,42252.219999999994,-0.1625641025641026,0.06923076923076923,5.1644704818725575,22.667435897435897,0.29743589743589743,0.2846153846153846,0.3923076923076923,51910,52035,88.07692307692307,1.5206666666666675,0.3769230769230769
ASO63883.1,0,383.0,1.402,3.5022358603472205e-05,1762,2814,466,557,12,6531,3641,5996,535,40030.59,0.015404699738903377,0.05221932114882506,7.704775428771973,33.48096605744124,0.3733681462140992,0.2872062663185379,0.35509138381201044,21430,21555,90.6266318537859,0.8575456919060036,0.4255874673629243
WP_122023835.1,0,400.0,-9.465,-0.00020872163127918023,1995,3108,530,649,7,7215,3957,6569,646,45346.5,-0.6149999999999995,0.0925,5.295484352111816,34.90124999999998,0.3225,0.2775,0.36500000000000005,53860,53860,76.3,2.1851,0.32
WP_109490131.1,0,371.0,-4.223,-0.0001003809627492261,1850,2938,488,590,11,6809,3763,6231,578,42068.75,-0.340970350404313,0.0646900269541779,6.143635749816894,49.99382749326144,0.32075471698113206,0.2776280323450135,0.37735849056603765,36900,37150,99.91913746630728,1.6690835579514838,0.3638814016172507
WP_055426360.1,0,456.0,-8.736,-0.00016686914066976874,2330,3671,589,733,15,8422,4649,7691,731,52351.42,-0.42434210526315813,0.09210526315789473,5.4170629501342775,37.85416666666666,0.36622807017543857,0.2741228070175439,0.368421052631579,58790,59040,93.70614035087719,1.761776315789472,0.3618421052631579
SDA45694.1,0,453.0,-17.817,-0.00035067049963017916,2229,3407,577,733,17,8072,4393,7322,750,50807.399999999994,-0.3927152317880799,0.10816777041942605,4.808601570129395,18.1260706401766,0.293598233995585,0.2803532008830022,0.38852097130242824,74260,74510,75.78366445916116,1.7542604856512132,0.3554083885209713
WP_131020497.1,0,251.0,-17.951,-0.0006469138881250886,1198,1822,318,404,14,4431,2393,4021,410,27747.69,-0.48804780876494047,0.08764940239043825,4.576527976989747,37.0011952191235,0.2908366533864542,0.32669322709163345,0.3107569721115538,30940,31315,66.13545816733068,1.8505179282868522,0.3346613545816733
VFE73282.1,0,192.0,-9.958,-0.0004781187912496291,932,1467,223,302,5,3358,1863,3070,288,20826.48,-0.12499999999999985,0.08854166666666667,4.595966911315918,22.19270833333333,0.33854166666666663,0.2916666666666667,0.4114583333333333,20400,20400,91.92708333333333,1.0739583333333336,0.375
WP_115638979.1,0,412.0,-5.017,-0.00010848196176556826,2052,3175,533,634,19,7422,4064,6757,665,46246.34,-0.30412621359223346,0.10679611650485438,5.524772834777831,38.04080097087378,0.3228155339805825,0.3058252427184466,0.3543689320388349,50310,50560,79.58737864077669,1.6671601941747567,0.3713592233009709
ALM63404.1,0,384.0,-6.574,-0.00014998718925969434,1944,3075,503,621,6,7026,3889,6415,611,43829.43,-0.42708333333333376,0.0859375,5.420814323425293,22.98000000000001,0.3463541666666667,0.2786458333333333,0.40625,40340,40340,97.47395833333333,1.8215104166666647,0.3515625
OHY15150.1,0,178.0,-6.5,-0.00034545343420573616,814,1268,222,273,6,3028,1658,2761,267,18814.87,-0.3370786516853933,0.056179775280898875,5.404274177551269,24.845561797752797,0.28651685393258425,0.3202247191011236,0.348314606741573,15470,15595,73.37078651685391,1.313932584269663,0.33707865168539325
WP_017349787.1,0,424.0,-8.79,-0.00018734071244031842,2064,3195,551,653,11,7584,4161,6908,676,46918.88,-0.06273584905660384,0.0849056603773585,5.261721992492675,41.605424528301874,0.3113207547169812,0.28773584905660377,0.38207547169811323,82850,83225,101.25,1.3062264150943392,0.39622641509433965
WP_127908522.1,0,646.0,-24.615,-0.0003499138329190234,3055,4729,883,978,17,11214,6114,10192,1022,70344.91,-0.40495356037151653,0.07120743034055728,5.140825462341308,46.28065015479887,0.3622291021671827,0.2786377708978328,0.3018575851393189,111840,112090,77.81733746130031,1.8671826625387018,0.3715170278637771
WP_112456979.1,0,405.0,-5.181,-0.00012047949023292935,1907,2972,544,573,7,6907,3801,6282,625,43002.189999999995,-0.10493827160493831,0.08148148148148149,5.827895164489747,29.664469135802456,0.3975308641975308,0.30123456790123454,0.30864197530864196,64860,64860,89.85185185185185,1.2936049382716033,0.41728395061728396
WP_068492478.1,0,273.0,-6.784,-0.00023608576483574918,1266,2020,340,405,5,4642,2585,4250,392,28734.34,0.022344322344322338,0.06227106227106227,4.976219749450683,32.859743589743594,0.326007326007326,0.31868131868131866,0.36630036630036633,14440,14440,94.76190476190476,1.1245787545787551,0.4065934065934066
WP_106674880.1,0,464.0,-8.706,-0.0001742190958217034,2157,3425,625,708,8,8020,4424,7324,696,49970.579999999994,-0.22219827586206917,0.06034482758620689,5.222389411926269,35.91206896551724,0.3275862068965517,0.2693965517241379,0.33836206896551724,64860,64985,87.84482758620689,1.8897198275862097,0.39655172413793105
CAX55824.1,0,498.0,-10.612,-0.000198166493093584,2342,3688,634,760,13,8600,4749,7852,748,53549.95,-0.13413654618473905,0.07429718875502009,5.128491401672362,28.725301204819278,0.30522088353413657,0.2991967871485944,0.37751004016064255,44810,44935,87.85140562248995,1.3980522088353404,0.3795180722891566
AYD86768.1,0,198.0,-7.86,-0.00037082695827064425,945,1467,239,298,5,3422,1887,3124,298,21194.89,0.015151515151515168,0.08080808080808081,4.676337242126464,34.8960101010101,0.3181818181818182,0.28787878787878785,0.398989898989899,45950,45950,91.66666666666666,0.885050505050505,0.3939393939393939
WP_015943443.1,0,417.0,-3.685,-7.722106431372582e-05,2127,3276,540,654,19,7626,4177,6934,692,47719.159999999996,-0.3892086330935255,0.11270983213429256,5.895817756652832,26.61225419664269,0.3333333333333333,0.29496402877697847,0.37889688249400477,66810,66935,83.50119904076737,1.57165467625899,0.354916067146283
WP_015929112.1,0,536.0,-4.47,-7.52928081724532e-05,2586,3975,737,814,18,9488,5162,8615,873,59367.24,-0.444589552238806,0.08955223880597014,6.07957820892334,47.23208955223888,0.291044776119403,0.291044776119403,0.3190298507462686,100840,101215,73.0410447761194,1.953414179104476,0.34888059701492535
KMK67681.1,0,206.0,-2.067,-9.54619327646875e-05,938,1468,256,296,15,3494,1922,3189,305,21651.63,-0.04805825242718466,0.07281553398058252,5.644589424133301,31.897135922330104,0.2912621359223301,0.34466019417475724,0.3252427184466019,18450,18700,74.46601941747572,0.98,0.3883495145631068
WP_053431737.1,0,159.0,-8.036,-0.0004345240026387222,815,1293,211,265,4,2959,1632,2703,256,18492.82,-0.7138364779874221,0.08176100628930819,4.896986198425293,59.93081761006291,0.3647798742138365,0.22641509433962265,0.34591194968553457,8480,8480,76.47798742138365,2.4981761006289305,0.3333333333333333
WP_094793588.1,0,462.0,-12.532,-0.00024715106724414133,2219,3470,624,697,13,8148,4469,7427,721,50704.85,-0.21103896103896147,0.07142857142857142,5.184648323059081,40.68614718614719,0.3203463203463203,0.29004329004329005,0.3333333333333333,90410,90660,88.91774891774892,1.7010606060606064,0.38961038961038963
WP_092897355.1,0,121.0,-5.459,-0.00038943510152135793,625,968,174,186,3,2238,1219,2031,207,14016.76,-0.3636363636363636,0.09090909090909091,5.479926872253418,43.19099173553718,0.33884297520661155,0.2231404958677686,0.36363636363636365,15470,15470,92.72727272727272,1.9810743801652893,0.3884297520661157
RIL02910.1,0,295.0,-12.247,-0.00038986795359912394,1364,2171,367,452,11,5068,2806,4633,435,31412.22,-0.017966101694915186,0.06779661016949153,4.574822807312012,37.637016949152546,0.2983050847457627,0.3288135593220339,0.3762711864406779,19940,20190,89.89830508474574,1.386169491525423,0.39322033898305087
AWN07743.1,0,1164.0,-4.958,-4.061541778625985e-05,5348,8197,1445,1771,17,19511,10648,17754,1757,122070.89,-0.1810996563573879,0.09450171821305842,5.624923133850097,30.43883161512045,0.21821305841924396,0.34879725085910657,0.40034364261168387,254510,254760,68.63402061855669,1.339450171821312,0.32130584192439865
WP_124261681.1,0,390.0,-9.82,-0.00023206889657620395,1866,2893,497,602,7,6781,3720,6173,608,42314.03999999999,-0.20230769230769233,0.08974358974358973,4.940070152282714,18.985897435897428,0.2871794871794872,0.2846153846153846,0.4025641025641026,64860,64985,82.1025641025641,1.5006923076923064,0.37435897435897436
WP_022699295.1,0,437.0,-5.871,-0.00012034547823030037,2171,3300,612,645,8,7780,4226,7053,727,48783.57,-0.4711670480549197,0.09610983981693363,5.938219642639161,43.8741418764302,0.32494279176201374,0.3020594965675057,0.3157894736842105,97400,97400,78.0091533180778,1.8055835240274591,0.35469107551487417
WP_106856087.1,0,430.0,-2.408,-5.0771374896422593e-05,2087,3244,580,646,12,7609,4169,6934,675,47427.32,-0.3806976744186049,0.07906976744186046,6.230656242370605,43.95627906976742,0.29534883720930233,0.313953488372093,0.3395348837209302,75400,75525,80.30232558139535,1.7000930232558122,0.34418604651162793
RZN41687.1,0,538.0,-20.894,-0.00035591747293483883,2617,4047,681,822,10,9463,5188,8620,843,58703.64,-0.1960966542750932,0.09293680297397769,4.802803993225097,38.036617100371735,0.275092936802974,0.3159851301115241,0.38847583643122674,80330,80580,84.81412639405204,1.4306319702602217,0.35687732342007433
WP_078054557.1,0,441.0,-23.212,-0.00045417396083639855,2267,3528,582,725,15,8150,4454,7416,734,51107.189999999995,-0.5707482993197278,0.09750566893424037,4.919437599182127,38.29730158730158,0.2789115646258503,0.30612244897959184,0.39229024943310653,34270,34520,85.96371882086167,2.1229931972789107,0.3310657596371882
WP_082950339.1,0,415.0,-8.703,-0.0001939250196699197,1951,3101,553,631,8,7222,3990,6601,621,44877.189999999995,-0.21710843373494018,0.060240963855421686,5.221195793151854,39.108674698795184,0.30843373493975906,0.27469879518072293,0.3614457831325302,45380,45505,88.89156626506025,1.7228915662650595,0.38072289156626504
WP_075726037.1,0,411.0,-0.356,-7.607544718365916e-06,2085,3219,529,657,11,7473,4098,6800,673,46794.67,-0.5360097323600981,0.10948905109489052,6.6876417160034185,40.2586618004866,0.3260340632603406,0.29927007299270075,0.3746958637469586,53750,53750,80.92457420924573,1.721532846715325,0.32116788321167883
RMT27197.1,0,112.0,1.105,8.934310582508965e-05,538,863,155,167,4,1985,1100,1817,168,12367.07,-0.34821428571428575,0.0625,8.086672401428224,44.091964285714255,0.33035714285714285,0.2767857142857143,0.33035714285714285,16960,16960,87.14285714285714,1.884642857142858,0.35714285714285715
OMG47260.1,0,448.0,-16.495,-0.0003248088166837719,2229,3488,604,716,12,8104,4437,7392,712,50782.74,-0.631696428571428,0.07589285714285714,4.992589378356932,48.37723214285718,0.2924107142857143,0.3325892857142857,0.33258928571428564,61880,62005,80.11160714285714,2.254397321428572,0.32142857142857145
RXS45672.1,0,292.0,-20.58,-0.0006688624073976572,1331,2097,351,470,4,4901,2703,4477,424,30767.68,-0.275342465753425,0.05821917808219178,4.450913810729981,23.00582191780821,0.26712328767123283,0.3424657534246575,0.3595890410958904,21430,21430,79.14383561643835,1.6142808219178064,0.3458904109589041
WP_065590930.1,0,110.0,-7.133,-0.0005603158443778318,569,869,139,180,4,2042,1112,1855,187,12729.34,-0.22818181818181826,0.11818181818181818,4.354571723937989,35.64554545454544,0.3090909090909091,0.28181818181818186,0.4,18910,19035,101.18181818181817,1.5556363636363644,0.4
WP_123927493.1,0,480.0,-10.501,-0.00019966208983329992,2304,3614,642,730,12,8435,4633,7698,737,52592.88,-0.3847916666666666,0.06874999999999999,5.267235374450683,42.16520833333334,0.32499999999999996,0.3229166666666667,0.33333333333333337,93390,93515,84.39583333333334,1.7818333333333327,0.35
WP_098010483.1,0,382.0,-4.548,-0.0001076744821420877,1880,2896,506,575,8,6776,3708,6167,609,42237.439999999995,-0.2688481675392673,0.09424083769633508,5.6807958602905275,44.4597120418848,0.3272251308900524,0.2905759162303665,0.36649214659685864,85370,85370,85.15706806282722,1.501701570680627,0.36387434554973824
WP_087983565.1,0,380.0,-7.533,-0.00017885676975129105,1859,2963,485,599,8,6783,3765,6209,574,42116.52,-0.37684210526315837,0.07105263157894737,5.435024070739746,25.852657894736833,0.38421052631578945,0.25263157894736843,0.35789473684210527,18910,18910,85.23684210526315,1.7896842105263147,0.37894736842105264
WP_009724517.1,0,492.0,-5.807,-0.00010600905394358428,2407,3739,683,743,12,8759,4791,7967,792,54777.35999999999,-0.4044715447154466,0.08130081300813008,6.053034400939941,44.419126016260165,0.3292682926829268,0.29065040650406504,0.3252032520325203,88350,88475,84.7560975609756,1.8789837398373979,0.3617886178861789
WP_073212826.1,0,601.0,-4.006,-6.27100379265801e-05,2830,4437,759,873,15,10372,5740,9470,902,63880.34,0.018302828618968266,0.07653910149750415,5.706146049499512,27.980382695507473,0.34276206322795344,0.2828618968386023,0.35773710482529114,67380,67630,90.86522462562397,1.0555574043261224,0.43261231281198004
WP_108213376.1,0,416.0,-11.662,-0.0002584837276270387,1983,3164,522,643,7,7282,4060,6665,617,45115.979999999996,-0.13533653846153906,0.0625,5.027829551696779,22.089423076923076,0.3846153846153846,0.23557692307692307,0.3581730769230769,29910,29910,96.46634615384616,1.391442307692306,0.4230769230769231
ASR83645.1,0,248.0,-4.47,-0.000172662137279146,1138,1791,309,370,4,4163,2299,3798,365,25887.73,0.14112903225806459,0.07661290322580645,5.594343757629394,26.96697580645161,0.24596774193548387,0.31451612903225806,0.4233870967741935,19940,19940,87.37903225806451,1.103387096774193,0.39919354838709675
WP_096665913.1,0,423.0,-7.352,-0.0001574105535725794,2043,3183,545,674,10,7434,4083,6764,670,46704.909999999996,-0.42931442080378296,0.08983451536643026,5.522158241271971,17.912080378250593,0.29078014184397166,0.30969267139479906,0.3853427895981088,44810,44810,79.47990543735224,1.7497635933806128,0.3309692671394799
WP_128454429.1,0,350.0,-16.609,-0.0004240177500789497,1699,2679,463,570,7,6256,3441,5707,549,39169.549999999996,-0.3720000000000003,0.06857142857142857,4.777624320983887,48.494571428571426,0.27428571428571424,0.2885714285714286,0.38285714285714284,38390,38515,91.6,2.058885714285714,0.35714285714285715
WP_006551109.1,0,362.0,-0.576,-1.5107923292666964e-05,1647,2671,489,530,6,6185,3438,5670,515,38124.71,-0.22679558011049747,0.03867403314917127,6.626198768615722,35.07209944751381,0.3674033149171271,0.27900552486187846,0.3066298342541436,31970,32095,86.6574585635359,1.7733149171270715,0.4005524861878453
WP_118446380.1,0,448.0,-18.376,-0.0003522565814242545,2302,3577,607,729,18,8318,4540,7562,756,52165.53999999999,-0.5220982142857139,0.10267857142857142,5.121727561950683,39.15022321428571,0.3370535714285714,0.2611607142857143,0.36830357142857145,44700,45075,87.05357142857142,2.1867633928571406,0.359375
WP_131522672.1,0,493.0,-28.59,-0.0005069933697183979,2478,3845,637,806,19,8964,4914,8159,805,56390.28999999999,-0.4389452332657201,0.09127789046653144,4.643484306335449,31.397991886409738,0.34888438133874233,0.27586206896551724,0.36511156186612576,53290,53415,87.6267748478702,1.915111561866124,0.37322515212981744
WP_105534521.1,0,407.0,-3.307,-7.387583409100555e-05,1953,3077,549,617,14,7169,3944,6541,628,44763.32,-0.3282555282555286,0.07125307125307126,6.121809577941893,45.71230958230957,0.3022113022113022,0.32923832923832924,0.3366093366093366,36440,36565,82.21130221130221,1.7793366093366072,0.3538083538083538
WP_075626148.1,0,396.0,-0.349,-8.080463823254093e-06,1917,2976,542,573,7,6946,3813,6318,628,43189.60999999999,-0.24318181818181875,0.08838383838383837,6.684686088562012,43.74295454545453,0.398989898989899,0.28535353535353536,0.3156565656565657,59360,59360,88.45959595959596,1.5594696969696968,0.40404040404040403
EET07931.1,0,121.0,0.069,5.090733095077187e-06,595,901,165,186,5,2154,1163,1947,207,13553.060000000001,-0.5057851239669425,0.12396694214876033,6.724928092956543,19.96867768595041,0.2892561983471075,0.2809917355371901,0.3388429752066116,16960,17085,56.52892561983471,2.076446280991736,0.34710743801652894
SUI02354.1,0,133.0,-17.787,-0.0011813157255059791,672,1021,159,215,7,2382,1300,2165,217,15055.960000000001,-0.05488721804511276,0.09774436090225563,4.0500284194946286,38.7593984962406,0.40601503759398494,0.21804511278195488,0.40601503759398494,29450,29450,94.73684210526315,1.1163909774436087,0.42857142857142855
PIW54935.1,0,383.0,-9.446,-0.00022902514233454354,1829,2858,520,547,8,6675,3666,6080,595,41243.399999999994,-0.14673629242819852,0.0731070496083551,5.386369895935059,35.82297650130548,0.381201044386423,0.2898172323759791,0.32375979112271536,62910,63160,92.66318537859007,1.425404699738903,0.4151436031331593
WP_128474961.1,0,110.0,-8.998,-0.0007409877915714491,532,810,134,184,2,1910,1040,1730,180,12142.27,-0.35090909090909095,0.1090909090909091,4.189227104187012,13.688272727272725,0.2909090909090909,0.3545454545454545,0.39090909090909093,18910,18910,87.72727272727273,1.5781818181818175,0.33636363636363636
AUC42671.1,0,425.0,-0.997,-2.2206467583568815e-05,1956,3140,520,640,15,7272,4057,6668,604,44895.85,0.09200000000000007,0.06117647058823529,6.188936424255371,26.65435294117646,0.2776470588235294,0.32,0.3905882352941176,29340,29465,97.08235294117647,1.0042588235294077,0.4023529411764706
WP_074892748.1,0,400.0,-6.863,-0.00015432744222109191,1938,3105,509,639,12,7141,3978,6541,600,44469.399999999994,-0.3794999999999997,0.065,5.223696708679198,42.162499999999994,0.365,0.2675,0.3625,31400,31400,90.425,1.7711999999999992,0.365
WP_103677327.1,0,471.0,-9.52,-0.00018541377850298627,2273,3534,600,717,12,8283,4550,7551,732,51343.64,-0.1114649681528663,0.08492569002123143,5.385119438171387,31.005116772823776,0.2951167728237792,0.2951167728237792,0.3885350318471337,62340,62590,89.53290870488323,1.2759235668789797,0.3842887473460722
WP_108072301.1,0,243.0,-2.783,-0.0001015498855146368,1195,1918,350,360,11,4461,2456,4083,378,27404.27,-0.25555555555555565,0.05349794238683128,6.1109533309936515,40.833744855967076,0.3786008230452675,0.24691358024691362,0.3292181069958848,31970,32345,97.20164609053498,2.0324691358024687,0.4074074074074074
WP_055415104.1,0,398.0,-9.566,-0.00022082913190096812,1880,2987,509,626,8,6949,3856,6353,596,43317.579999999994,-0.3231155778894464,0.06030150753768845,5.162481117248533,32.086683417085425,0.35929648241206025,0.27135678391959794,0.33668341708542715,28420,28420,88.5929648241206,1.6664824120603026,0.3793969849246231
WP_110807260.1,0,401.0,-10.111,-0.0002339666004636755,1915,2988,520,591,10,6962,3831,6349,613,43214.59,-0.1152119700748131,0.0773067331670823,5.460203742980957,32.471321695760594,0.3765586034912718,0.24688279301745636,0.36408977556109723,44920,45045,83.61596009975062,1.328952618453865,0.4089775561097257
WP_090189566.1,0,87.0,5.995,0.0006332737559524564,407,651,117,133,2,1519,844,1388,131,9465.7,-0.1977011494252873,0.08045977011494253,10.565288352966306,28.53448275862069,0.29885057471264365,0.27586206896551724,0.3563218390804598,5960,5960,85.40229885057471,1.7632183908045975,0.39080459770114945
AZF93357.1,0,712.0,-17.113,-0.00023458321007650923,3205,4970,864,1045,13,11718,6450,10675,1043,72949.68000000001,0.12879213483146057,0.07724719101123595,4.9744577407836905,23.87191011235954,0.2598314606741573,0.348314606741573,0.3862359550561798,112870,112995,82.78089887640448,0.8065449438202223,0.38342696629213485
WP_113967458.1,0,236.0,1.536,5.7510362910608455e-05,1201,1838,318,353,7,4278,2337,3883,395,26707.25,-0.3279661016949157,0.11440677966101695,7.818097114562989,42.360593220338984,0.3474576271186441,0.2923728813559322,0.36016949152542377,36900,36900,84.36440677966101,1.526016949152541,0.3771186440677966
WP_029925487.1,0,303.0,-9.783,-0.0003083912492919106,1402,2226,372,447,5,5133,2857,4699,434,31721.71,0.21254125412541242,0.0627062706270627,4.721183204650878,28.21386138613861,0.33003300330033,0.2838283828382838,0.38943894389438943,33460,33460,98.25082508250826,0.9329702970297024,0.44554455445544555
STO60153.1,0,655.0,-2.952,-4.0158413514122376e-05,3253,4907,867,1047,6,11654,6313,10550,1104,73507.90000000001,-0.6557251908396926,0.11603053435114505,6.309094047546388,28.450229007633595,0.26717557251908397,0.3297709923664122,0.35572519083969467,134190,134190,67.96946564885496,2.008106870229008,0.300763358778626
CCI81634.1,0,146.0,-2.395,-0.0001444211816125002,726,1115,201,230,6,2609,1417,2365,244,16582.46,-0.8938356164383567,0.0958904109589041,6.073780632019043,25.175342465753417,0.3698630136986301,0.273972602739726,0.2876712328767123,26930,26930,58.835616438356155,2.2630136986301363,0.2945205479452055
WP_087939664.1,0,489.0,-4.775,-8.877778186806302e-05,2396,3746,622,739,14,8684,4794,7926,758,53785.0,-0.09979550102249507,0.08997955010224949,5.667893409729005,44.77548057259718,0.31901840490797545,0.3047034764826176,0.3640081799591002,62340,62465,93.02658486707567,1.2711451942740268,0.39263803680981596
WP_012102332.1,0,472.0,-19.211,-0.0003733162535301423,2264,3526,572,752,14,8259,4544,7528,731,51459.409999999996,-0.18156779661016975,0.09110169491525424,4.6171678543090815,19.359576271186437,0.2817796610169492,0.30720338983050843,0.4046610169491525,69790,70040,85.91101694915254,1.3558050847457617,0.3601694915254237
WP_056745128.1,0,401.0,-4.567,-0.00010342608239573487,1918,3035,533,632,9,7037,3880,6420,617,44156.159999999996,-0.4558603491271817,0.07481296758104738,5.657946586608887,32.15610972568578,0.3341645885286783,0.2668329177057357,0.35910224438902744,36900,36900,75.48628428927681,2.0404488778054852,0.3516209476309227
WP_053937860.1,0,184.0,-8.991,-0.0004357301642457012,919,1413,239,281,7,3328,1818,3028,300,20633.350000000002,-0.10543478260869558,0.09782608695652174,4.701573753356932,35.14836956521738,0.32608695652173914,0.23369565217391303,0.40217391304347827,43430,43555,92.28260869565217,1.3808152173913035,0.40217391304347827
WP_083652960.1,0,411.0,-10.167,-0.00022573112840475567,1952,3075,539,643,12,7178,3958,6547,631,45039.329999999994,-0.40170316301703174,0.0681265206812652,5.372899055480957,30.131873479318728,0.3260340632603406,0.26520681265206814,0.33819951338199516,24410,24410,77.15328467153284,1.8780535279805353,0.36739659367396593
WP_128088431.1,0,385.0,-22.635,-0.0005072827060635692,1984,3054,492,638,11,7096,3887,6449,647,44619.10999999999,-0.5119480519480526,0.1064935064935065,4.687364006042479,25.199740259740263,0.33246753246753247,0.2987012987012987,0.37142857142857144,39310,39310,90.33766233766232,1.9243636363636336,0.35584415584415585
WP_046180388.1,0,448.0,-2.681,-5.57959064410245e-05,2133,3395,555,682,4,7777,4334,7118,659,48049.14,-0.047991071428571355,0.07589285714285715,5.816697883605957,14.974776785714276,0.296875,0.28348214285714285,0.421875,31400,31400,92.74553571428572,1.271540178571428,0.390625
AVF32305.1,0,519.0,-9.488,-0.0001636931719175116,2532,3961,701,800,22,9265,5076,8439,826,57961.119999999995,-0.4464354527938347,0.08285163776493257,5.5580236434936525,39.402119460500934,0.35452793834296725,0.2813102119460501,0.32755298651252407,70360,70610,76.33911368015414,1.9322350674373767,0.35452793834296725
AGT07702.1,0,394.0,-5.92,-0.0001393142444579052,1877,2905,531,562,14,6820,3734,6205,615,42492.88,-0.16091370558375662,0.07868020304568528,5.960671043395997,37.91525380710659,0.33502538071065996,0.3197969543147208,0.29949238578680204,57410,57535,83.2994923857868,1.399720812182741,0.4010152284263959
AZE73140.1,0,1289.0,-21.78,-0.00015551315557041985,6141,9673,1649,2004,20,22525,12440,20578,1947,140051.47999999998,-0.24352211016291556,0.07447633824670287,5.136733055114745,29.524282389449336,0.28626842513576417,0.30721489526764933,0.3762606671838634,197100,197350,87.85104732350659,1.602342901474012,0.35686578743211794
SEP26456.1,0,981.0,-67.469,-0.0006464309478971999,4557,7097,1241,1525,13,16681,9143,15200,1481,104370.57,-0.21274209989806328,0.07135575942915393,4.373385429382325,33.15312945973509,0.2528032619775739,0.3353720693170234,0.38634046890927626,94770,95020,80.26503567787972,1.6436697247706469,0.34964322120285424
WP_049173130.1,0,637.0,-17.017,-0.00024150955606918893,3107,4668,808,1002,23,11142,6031,10093,1049,70460.0,-0.40737833594976414,0.11145996860282575,5.104448509216308,27.5449136577708,0.24646781789638933,0.34693877551020413,0.36577708006279436,129260,129385,66.92307692307693,1.5426373626373606,0.3218210361067504
GCI33994.1,0,150.0,3.329,0.0001948350281659229,751,1139,207,229,7,2714,1472,2459,255,17085.27,-0.35933333333333345,0.11333333333333334,9.203071403503419,44.548066666666664,0.24,0.2866666666666667,0.3666666666666667,30940,30940,73.4,1.7519333333333336,0.35333333333333333
OCQ54577.1,0,249.0,-4.757,-0.00017440144595186636,1202,1842,324,389,2,4360,2379,3961,399,27275.170000000002,-0.3983935742971891,0.0923694779116466,5.278660011291502,48.8618875502008,0.23694779116465864,0.37349397590361444,0.3293172690763052,25440,25440,78.75502008032129,1.7913654618473884,0.3453815261044177
SUY95330.1,0,255.0,1.304,4.587081736590349e-05,1252,1927,363,380,6,4551,2471,4129,422,28426.68,-0.4572549019607847,0.09803921568627451,7.738992500305176,24.215725490196068,0.2549019607843137,0.3215686274509804,0.3372549019607843,47900,48025,75.76470588235293,2.1038431372549016,0.34509803921568627
PYP59207.1,0,519.0,-13.953,-0.00024745578809427825,2502,3962,702,750,11,9177,5064,8393,784,56384.85,-0.05317919075144504,0.06551059730250482,5.048689460754394,44.90134874759154,0.325626204238921,0.2928709055876686,0.3641618497109827,73910,74285,97.95761078998072,1.4883236994219664,0.4046242774566474
WP_121110940.1,0,421.0,-9.674,-0.00021591494459953736,1943,3071,535,654,4,7185,3977,6560,625,44803.7,-0.1783847980997633,0.06413301662707839,4.990315818786621,25.195748218527303,0.3254156769596199,0.29691211401425177,0.3586698337292161,30940,30940,87.05463182897861,1.5694536817102165,0.3919239904988123
WP_099749513.1,0,612.0,-23.889,-0.00035377164646648187,2906,4445,815,968,22,10671,5800,9683,988,67525.63,-0.5498366013071885,0.08169934640522876,4.98826961517334,48.557679738562285,0.30228758169934644,0.3137254901960784,0.29411764705882354,71850,71975,68.00653594771242,2.0701797385620915,0.3431372549019608
WP_116908428.1,0,631.0,-13.514,-0.00020624444193816053,2895,4522,786,916,8,10591,5855,9658,933,65523.21,0.14865293185419912,0.07606973058637084,4.969740104675293,28.35660855784469,0.2916006339144216,0.3185419968304279,0.38034865293185416,60850,60975,92.37717908082409,0.9513629160063387,0.4247226624405705
WP_027018994.1,0,284.0,-15.484,-0.0005145074896659888,1324,2103,345,432,7,4847,2693,4440,407,30093.82,0.03309859154929579,0.05633802816901408,4.61227970123291,34.2031690140845,0.34507042253521125,0.28169014084507044,0.3838028169014085,11460,11460,93.2394366197183,1.1297887323943665,0.4225352112676056
WP_057294296.1,0,405.0,-12.571,-0.0002818931577617266,1954,3074,542,622,9,7136,3927,6515,621,44593.93,-0.3254320987654323,0.0691358024691358,4.944674110412596,39.260000000000005,0.3037037037037037,0.31604938271604943,0.3506172839506173,54890,54890,87.9506172839506,1.859802469135803,0.3654320987654321
YP_008240312.1,0,346.0,-21.969,-0.000590172812721879,1640,2559,419,536,10,5957,3291,5434,523,37223.71,-0.01213872832369936,0.08092485549132947,4.344624900817872,36.854624277456615,0.32080924855491333,0.30057803468208094,0.3728323699421965,34380,34380,91.58959537572255,1.2132369942196508,0.41040462427745666
WP_099447953.1,0,352.0,-11.219,-0.0002918332219568667,1684,2652,436,552,14,6188,3415,5647,541,38442.21,-0.07017045454545455,0.08238636363636363,4.759663200378417,22.96196022727273,0.30965909090909094,0.2670454545454546,0.3977272727272727,41370,41620,89.54545454545453,1.3405965909090893,0.4119318181818182
WP_046455179.1,0,530.0,-14.299,-0.00024722676031280004,2536,3949,701,804,15,9245,5071,8417,828,57836.60999999999,-0.2464150943396229,0.08113207547169811,5.155433082580565,40.22020754716981,0.3320754716981132,0.2962264150943396,0.33962264150943394,71390,71515,81.67924528301887,1.69747169811321,0.3886792452830189
