accession_id,target,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
WP_082361349.1,0,682.0,-8.073,-0.00011309032012419343,3145,4932,854,984,19,11577,6399,10574,1003,71384.44,0.10586510263929569,0.07331378299120235,5.230858421325682,31.60001466275662,0.29618768328445744,0.31671554252199413,0.3695014662756598,60390,60765,87.91788856304986,1.0052199413489724,0.4222873900293255
WP_133905846.1,0,512.0,-10.535,-0.00019065782106071264,2450,3794,664,753,14,8900,4884,8102,798,55255.079999999994,-0.12421874999999996,0.0859375,5.351357078552247,35.93945312499999,0.310546875,0.291015625,0.353515625,75860,76110,83.02734375,1.306679687499999,0.396484375
APD19236.1,0,624.0,-14.019,-0.00020515871958948936,2970,4755,849,957,13,11001,6078,10067,934,68331.48000000001,-0.3594551282051277,0.049679487179487176,5.445255088806152,44.641826923077026,0.3525641025641026,0.27884615384615385,0.33653846153846156,69900,70150,89.19871794871794,1.9666666666666708,0.3798076923076923
WP_026975563.1,0,452.0,-12.663,-0.00025800602075172805,2156,3408,576,693,10,7896,4373,7223,673,49079.27,-0.27787610619468983,0.06415929203539822,4.972297859191894,34.29247787610619,0.334070796460177,0.2942477876106195,0.3495575221238938,42400,42400,87.21238938053096,1.553915929203543,0.37831858407079644
WP_066821271.1,0,100.0,-8.961,-0.0007749102380507648,512,787,121,172,3,1841,1008,1673,168,11562.94,-0.316,0.11,4.375431632995605,25.273999999999994,0.38,0.21,0.43,15930,15930,98.6,1.5231000000000003,0.37
APU00306.1,0,514.0,-10.038,-0.00017807969838216778,2457,3887,649,795,21,9123,5053,8342,781,56367.03999999999,-0.16575875486381372,0.06809338521400779,5.2281301498413075,36.05408560311283,0.37743190661478593,0.2587548638132296,0.34435797665369644,56840,57215,94.59143968871595,1.3703307392996131,0.4085603112840467
WP_109884565.1,0,497.0,-31.321,-0.0005567631407548985,2450,3857,651,824,11,8943,4920,8153,790,56254.53999999999,-0.5390342052313887,0.07042253521126761,4.647065162658691,31.610261569416494,0.3098591549295775,0.3158953722334004,0.3561368209255533,36330,36330,91.16700201207243,2.1535412474849083,0.34808853118712274
WP_053058760.1,0,439.0,-22.134,-0.00044075750391940437,2222,3402,576,707,16,7948,4331,7211,737,50217.10999999999,-0.5175398633257398,0.1070615034168565,4.8854478836059565,31.828018223234615,0.337129840546697,0.296127562642369,0.33712984054669703,51800,51800,78.67881548974943,1.9959908883826865,0.357630979498861
WP_089850432.1,0,419.0,-2.544,-5.649757664482567e-05,1951,3087,575,614,12,7254,3994,6618,636,45027.5,-0.32577565632458255,0.05966587112171838,6.228325843811036,42.84107398568016,0.34844868735083534,0.3031026252983294,0.2911694510739857,43890,44140,83.72315035799522,1.7905011933174222,0.38663484486873506
WP_048343850.1,0,512.0,-18.666,-0.0003387379082126612,2445,3800,682,750,5,8862,4867,8074,788,55103.57,-0.12929687500000012,0.0703125,5.1187150955200185,29.692382812499996,0.337890625,0.271484375,0.359375,98430,98430,90.0390625,1.4271484375000016,0.40234375
WP_107252932.1,0,420.0,-4.485,-9.777585544608245e-05,1980,3127,547,658,16,7291,4019,6654,637,45869.24,-0.4759523809523806,0.07142857142857142,5.700291633605957,31.62119047619045,0.3119047619047619,0.3119047619047619,0.33571428571428574,37820,37820,74.88095238095238,1.8833333333333322,0.3404761904761905
QBP32302.1,0,106.0,-8.992,-0.0007715262869782631,524,788,130,168,1,1851,1004,1678,173,11653.84,-0.2886792452830188,0.11320754716981132,4.177631950378417,22.11509433962264,0.2641509433962264,0.3679245283018868,0.4056603773584906,28990,28990,77.26415094339622,1.5200943396226418,0.330188679245283
WP_109542765.1,0,642.0,-5.79,-8.317685597517967e-05,3046,4737,871,952,15,11144,6107,10142,1002,69609.73000000001,-0.3032710280373829,0.0763239875389408,6.073780632019043,42.41183800623059,0.3348909657320872,0.2897196261682243,0.32398753894080995,105880,106005,79.29906542056075,1.669127725856698,0.3707165109034268
WP_021382687.1,0,184.0,3.076,0.0001445666712724969,962,1525,249,282,5,3447,1907,3147,300,21276.4,-0.3820652173913044,0.10326086956521739,8.69248180389404,41.52994565217391,0.34239130434782605,0.28804347826086957,0.3858695652173913,21430,21555,96.41304347826086,1.7499456521739134,0.3641304347826087
WP_127749121.1,0,137.0,-8.89,-0.0006171969538657427,625,966,166,214,3,2285,1256,2075,210,14402.85,0.013868613138686108,0.08759124087591241,4.363154411315918,9.156934306569344,0.3065693430656934,0.3211678832116789,0.35766423357664234,8480,8480,81.24087591240875,1.300218978102191,0.40145985401459855
WP_055036866.1,0,508.0,0.262,4.750553339738723e-06,2409,3839,703,735,15,8918,4933,8148,770,55150.49,-0.11633858267716565,0.0610236220472441,6.991275596618652,42.75905511811026,0.3208661417322835,0.2913385826771654,0.3267716535433071,84910,85160,95.68897637795274,1.6625984251968517,0.41732283464566927
WP_124112671.1,0,139.0,-9.889,-0.0006768114235967575,646,994,164,214,2,2334,1285,2121,213,14610.18,0.06834532374100719,0.09352517985611511,4.320866203308106,15.577697841726621,0.3381294964028777,0.302158273381295,0.3669064748201439,8480,8480,85.10791366906474,1.038776978417267,0.4172661870503597
AXQ93227.1,0,388.0,-6.948,-0.0001635362621890181,1889,2938,526,562,10,6834,3753,6225,609,42485.009999999995,-0.15618556701030958,0.07989690721649484,5.812775993347168,43.69332474226804,0.3711340206185567,0.27835051546391754,0.3298969072164948,54890,54890,91.18556701030928,1.4413659793814424,0.4097938144329897
TEA97221.1,0,359.0,-8.656,-0.0002200472837277881,1726,2723,453,567,9,6300,3480,5754,546,39336.02,-0.16155988857938713,0.07520891364902507,5.02464656829834,32.157938718662955,0.286908077994429,0.362116991643454,0.38161559888579394,32890,32890,95.59888579387186,1.440724233983285,0.37047353760445684
AYQ17674.1,0,148.0,-12.983,-0.0007977373580472363,714,1105,177,249,3,2569,1405,2338,231,16273.800000000001,-0.5614864864864866,0.0945945945945946,4.346500587463379,25.702027027027032,0.33783783783783783,0.31756756756756754,0.3783783783783784,15930,15930,68.51351351351352,1.869662162162162,0.2972972972972973
AWM24980.1,0,190.0,-21.112,-0.0010136345173473041,908,1418,232,312,5,3329,1827,3036,293,20827.04,-0.13157894736842105,0.06842105263157894,4.0500284194946286,43.40368421052633,0.2894736842105263,0.33157894736842103,0.368421052631579,24980,25105,95.4736842105263,1.6467894736842112,0.39473684210526316
WP_014932606.1,0,134.0,-13.917,-0.0009346924219192324,650,1028,168,224,3,2381,1307,2173,208,14888.41,-0.49925373134328405,0.06716417910447761,4.448015022277832,54.055223880597005,0.40298507462686567,0.29850746268656714,0.3283582089552239,5960,6085,85.97014925373134,2.0804477611940304,0.3582089552238806
WP_036564823.1,0,541.0,-5.654,-9.361416921812466e-05,2642,4155,729,840,16,9678,5322,8830,848,60395.85999999999,-0.4534195933456563,0.07948243992606285,5.732348823547364,41.31792975970426,0.3456561922365989,0.266173752310536,0.33271719038817005,70820,70945,79.57486136783734,2.0300924214417737,0.36044362292051757
WP_111944591.1,0,352.0,-4.209,-0.00010590658832581787,1756,2835,453,550,17,6479,3601,5944,535,39741.59,-0.3434659090909094,0.06818181818181818,5.721151542663575,36.902272727272724,0.36079545454545453,0.26136363636363635,0.375,34380,34880,94.7159090909091,1.6348295454545443,0.3664772727272727
WP_033993363.1,0,776.0,2.663,3.321841400347627e-05,3538,5505,973,1114,12,12966,7146,11815,1151,80165.40000000001,0.022809278350514987,0.07989690721649484,8.111815071105958,21.36010309278348,0.2822164948453608,0.3324742268041237,0.37371134020618557,123760,124010,85.0257731958763,0.9117525773195874,0.3865979381443299
WP_042736799.1,0,400.0,-4.864,-0.00011075079659058773,1940,3061,511,619,9,7047,3901,6435,612,43917.439999999995,-0.34675000000000045,0.08499999999999999,5.408196067810058,35.26002499999999,0.37000000000000005,0.27,0.35250000000000004,50880,50880,81.55,1.6654249999999982,0.365
RPH38341.1,0,634.0,-4.455,-6.551191199198858e-05,2967,4780,814,956,16,10979,6124,10071,908,68001.92,-0.0771293375394324,0.05362776025236593,5.8234048843383786,40.29242902208208,0.3217665615141956,0.2917981072555205,0.3548895899053628,57870,57870,94.49526813880126,1.4216246056782371,0.39589905362776023
WP_072328601.1,0,102.0,-9.927,-0.0008622741383773228,498,761,131,173,3,1825,988,1653,172,11511.6,-0.45196078431372555,0.09803921568627452,4.418288230895997,23.835392156862742,0.303921568627451,0.2450980392156863,0.3921568627450981,10430,10555,82.25490196078431,1.9524509803921568,0.3333333333333333
VDH01212.1,0,363.0,-1.236,-3.248038169178641e-05,1641,2521,473,543,10,6050,3294,5493,557,38052.759999999995,-0.4721763085399451,0.0743801652892562,6.500641441345214,25.400275482093658,0.29201101928374656,0.3663911845730028,0.2892561983471075,54890,55015,63.08539944903581,1.5937741046831955,0.3333333333333333
EFJ99667.1,0,509.0,-3.724,-7.061296567060797e-05,2322,3681,617,750,9,8557,4755,7839,718,52737.21,-0.023575638506876214,0.06090373280943026,5.705975532531738,32.11966601178781,0.349705304518664,0.32809430255402755,0.3516699410609037,48360,48485,89.31237721021611,0.9495088408644373,0.40078585461689586
WP_060464087.1,0,113.0,-10.96,-0.0008750680652851876,548,841,135,191,3,1985,1082,1804,181,12523.76,-0.3823008849557521,0.09734513274336283,4.262947273254395,44.36734513274336,0.34513274336283184,0.3097345132743363,0.36283185840707965,14440,14440,81.23893805309734,1.733716814159292,0.34513274336283184
WP_082102816.1,0,219.0,11.46,0.00047576721615150825,1046,1649,307,317,10,3913,2149,3569,344,24086.43,-0.31050228310502354,0.0730593607305936,9.776582145690917,36.65342465753424,0.2968036529680365,0.2374429223744292,0.3515981735159817,34950,35200,77.53424657534246,1.6632876712328755,0.3607305936073059
YP_009103902.1,0,487.0,-14.7,-0.0002738033860724599,2339,3652,626,764,19,8560,4706,7800,760,53687.18,-0.3466119096509234,0.08008213552361396,4.960418510437011,36.812751540041056,0.35523613963039014,0.28952772073921973,0.3305954825462012,54320,54445,81.82751540041068,1.66400410677618,0.3798767967145791
STK48215.1,0,247.0,4.791,0.00018324685428145891,1106,1784,320,355,22,4275,2366,3920,355,26144.08,0.065587044534413,0.04453441295546559,8.789764595031738,46.020647773279336,0.3117408906882591,0.2995951417004049,0.29959514170040485,18450,18950,85.78947368421052,1.182348178137652,0.43724696356275305
WP_112895273.1,0,367.0,-13.901,-0.00033625092674006404,1794,2832,488,596,10,6598,3631,6020,578,41340.17,-0.4896457765667576,0.07084468664850135,4.842704963684081,48.25449591280653,0.31062670299727524,0.29427792915531337,0.3460490463215259,34380,34505,87.43869209809264,2.142152588555858,0.35967302452316074
KIV66013.1,0,434.0,3.271,7.061753534223058e-05,2062,3188,560,631,6,7479,4112,6807,672,46318.96,0.021658986175115347,0.09216589861751152,8.767523002624515,33.94193548387096,0.271889400921659,0.3064516129032258,0.39400921658986177,82390,82515,88.38709677419355,1.0893087557603665,0.4032258064516129
WP_133846398.1,0,347.0,-6.589,-0.00016912100455155986,1696,2637,457,563,9,6213,3398,5655,558,38959.28999999999,-0.5178674351585018,0.08645533141210375,5.516019630432127,39.43400576368876,0.2824207492795389,0.3112391930835735,0.3631123919308357,44350,44475,80.37463976945244,2.0112391930835716,0.3256484149855908
EIC94616.1,0,436.0,-8.921,-0.00018704019634503203,2108,3332,550,675,12,7696,4257,7023,673,47694.649999999994,-0.046100917431192615,0.0871559633027523,5.175554084777831,16.636926605504588,0.3004587155963303,0.2981651376146789,0.4059633027522936,41830,42080,95.45871559633028,1.3934633027522931,0.4036697247706422
WP_127515242.1,0,420.0,-12.402,-0.00027289104095764026,1972,3116,554,641,14,7260,4000,6620,640,45445.729999999996,-0.3642857142857136,0.06666666666666667,5.172371101379393,27.727404761904758,0.3619047619047619,0.29523809523809524,0.31666666666666665,46410,46535,79.33333333333333,1.7895238095238093,0.3738095238095238
SDR52885.1,0,360.0,-17.568,-0.0004381465860704402,1773,2726,462,555,15,6385,3495,5812,573,40095.189999999995,-0.18805555555555573,0.09166666666666666,4.675029945373535,54.21749999999998,0.3111111111111111,0.2861111111111111,0.3638888888888889,47440,47440,80.72222222222221,1.551527777777777,0.39444444444444443
WP_080920256.1,0,519.0,-6.329,-0.00011384158230625885,2441,3922,674,769,14,8973,4993,8220,753,55593.82,-0.1605009633911375,0.057803468208092484,5.7009168624877935,24.783815028901714,0.34489402697495186,0.28709055876685935,0.35260115606936415,30940,30940,86.91714836223507,1.5215799614643561,0.3988439306358382
WP_021614520.1,0,367.0,-1.288,-3.180513134309267e-05,1766,2786,518,539,15,6492,3560,5921,571,40495.63,-0.2591280653950956,0.0681198910081744,6.517522621154785,31.785040871934598,0.31335149863760214,0.2779291553133515,0.34059945504087197,62910,63035,84.11444141689373,1.8735422343324242,0.3896457765667575
WP_090994859.1,0,386.0,-8.712,-0.00019704183927429255,1966,3051,497,618,15,7055,3876,6418,637,44212.979999999996,-0.4126943005181351,0.10880829015544041,5.24262409210205,31.805699481865283,0.3316062176165803,0.28497409326424866,0.37823834196891193,37820,37945,84.58549222797927,1.7805699481865258,0.36787564766839376
KZE34186.1,0,215.0,-0.435,-1.9471049905867545e-05,955,1509,281,315,8,3583,1974,3267,316,22339.88,-0.29860465116279084,0.05116279069767442,6.647570228576661,21.333023255813924,0.2837209302325582,0.3488372093023256,0.3069767441860465,16960,17085,74.41860465116278,1.4212558139534888,0.3488372093023256
WP_106067228.1,0,441.0,-9.922,-0.0001932660739346943,2265,3503,605,713,16,8179,4456,7431,748,51337.57,-0.6020408163265304,0.09750566893424036,5.743773460388184,31.885034013605434,0.31746031746031744,0.30612244897959184,0.3469387755102041,53290,53540,85.53287981859411,2.1714285714285713,0.3469387755102041
SNV23092.1,0,193.0,-9.024,-0.00042852624770754597,931,1430,232,312,4,3369,1839,3067,302,21057.24,-0.48601036269430087,0.09844559585492227,4.6827600479125975,40.246165803108816,0.3160621761658031,0.305699481865285,0.37305699481865284,21890,22015,68.23834196891193,1.6106735751295331,0.32124352331606215
WP_108887697.1,0,435.0,-5.727,-0.000121049868233826,2075,3265,593,645,7,7607,4195,6933,674,47310.1,-0.20091954022988506,0.0735632183908046,5.446789741516112,46.5271264367816,0.33563218390804594,0.28735632183908044,0.3310344827586207,51450,51450,89.14942528735631,1.7473103448275837,0.4045977011494253
WP_134432370.1,0,502.0,-11.907,-0.00020417121780835307,2607,3955,677,787,23,9347,5060,8468,879,58317.719999999994,-0.5326693227091632,0.1254980079681275,5.398647117614746,46.83470119521914,0.31274900398406374,0.27888446215139445,0.36254980079681276,115280,115905,76.19521912350598,1.9243824701195202,0.34063745019920316
WP_077159599.1,0,658.0,-11.477,-0.0001652515583134118,3081,4795,829,965,9,11227,6187,10240,987,69450.71,-0.01823708206686943,0.08054711246200608,5.246375465393065,37.7275683890578,0.2933130699088146,0.31458966565349544,0.3723404255319149,82280,82405,88.14589665653494,1.1254559270516697,0.39361702127659576
WP_080920031.1,0,439.0,-11.439,-0.00024001042374145596,2094,3263,565,666,13,7630,4198,6953,677,47659.45,-0.2683371298405476,0.08200455580865604,5.1648683547973615,36.70571753986332,0.36446469248291574,0.27107061503416857,0.33257403189066054,53860,53860,79.45330296127563,1.594259681093395,0.3917995444191344
WP_093913738.1,0,92.0,-10.758,-0.0010405784989669662,453,714,118,151,3,1646,904,1499,147,10337.5,-0.24673913043478243,0.07608695652173914,4.477287101745605,43.4,0.4782608695652174,0.19565217391304346,0.3804347826086957,5960,5960,96.63043478260869,1.8180434782608699,0.41304347826086957
WP_094550247.1,0,197.0,-7.953,-0.0003660744328331897,995,1550,244,282,8,3566,1968,3259,307,21724.11,0.20609137055837554,0.09644670050761421,4.96354465484619,57.71025380710659,0.37055837563451777,0.27918781725888325,0.3908629441624365,23950,24200,104.46700507614213,0.6564974619289335,0.4365482233502538
WP_118246665.1,0,466.0,-20.803,-0.0004123303074371084,2201,3437,579,727,20,8099,4446,7376,723,50451.28999999999,-0.25128755364806904,0.08369098712446352,4.891813850402832,19.92126609442061,0.3605150214592274,0.2553648068669528,0.34978540772532185,45840,46340,75.21459227467811,1.5278111587982826,0.388412017167382
WP_020918018.1,0,454.0,2.02,4.0399854560523585e-05,2200,3446,628,674,9,8057,4421,7349,708,49999.2,-0.4343612334801761,0.07268722466960353,7.785024833679199,36.18612334801763,0.3237885462555066,0.29515418502202645,0.33920704845814975,50880,51005,80.5726872246696,1.883854625550659,0.34801762114537443
EQK42765.1,0,349.0,-7.037,-0.00018354898230344712,1704,2723,431,542,9,6198,3454,5680,518,38337.56,-0.22951289398280858,0.07449856733524356,5.0849527359008775,30.555587392550127,0.35816618911174786,0.28939828080229224,0.37249283667621774,33920,33920,91.66189111747852,1.4503438395415453,0.38108882521489973
WP_127721025.1,0,367.0,-12.875,-0.0003211778032835223,1770,2805,457,581,5,6434,3570,5878,556,40085.85,-0.18092643051771137,0.07629427792915532,4.725105094909667,24.314741144414167,0.3024523160762943,0.3106267029972752,0.4005449591280654,22920,22920,93.54223433242507,1.5237329700272484,0.3896457765667575
WP_066671879.1,0,528.0,-4.887,-8.460531283970018e-05,2517,4056,698,807,15,9311,5183,8527,784,57761.35,-0.19753787878787857,0.0606060606060606,5.566606330871582,34.29412878787877,0.36174242424242425,0.2632575757575758,0.35984848484848486,32890,33015,92.99242424242425,1.7163068181818226,0.4034090909090909
WP_104871619.1,0,112.0,-5.12,-0.00039651899689987195,557,886,154,187,4,2060,1130,1877,183,12911.390000000001,-0.6357142857142858,0.08035714285714285,4.865213203430175,44.17321428571428,0.3482142857142857,0.2946428571428571,0.3214285714285714,5960,6085,84.37499999999999,2.587142857142857,0.3392857142857143
RDR86760.1,0,98.0,6.029,0.0005556477180564772,494,748,132,135,4,1752,953,1590,162,10849.42,-0.3030612244897958,0.13265306122448978,9.7201078414917,44.2938775510204,0.346938775510204,0.2857142857142857,0.336734693877551,33460,33460,64.79591836734693,1.2601020408163262,0.3673469387755102
WP_074041881.1,0,477.0,-10.02,-0.0001926787090218825,2294,3544,616,739,6,8321,4560,7563,758,52002.689999999995,-0.28364779874213847,0.09014675052410902,5.52556858062744,25.312180293501047,0.2976939203354298,0.2955974842767296,0.38155136268343814,59360,59485,82.0335429769392,1.574297693920335,0.3668763102725367
EFI17024.1,0,546.0,0.244,4.008472333408958e-06,2731,4188,686,855,13,9751,5331,8863,888,60870.09,-0.39194139194139194,0.12087912087912087,6.968596839904785,21.221263736263733,0.2582417582417582,0.3186813186813187,0.41758241758241754,84230,84480,72.06959706959708,1.56179487179487,0.31868131868131866
WP_103169992.1,0,330.0,-20.482,-0.0005635111017079486,1584,2436,404,544,8,5757,3151,5236,521,36346.13,-0.40454545454545454,0.08484848484848484,4.50729808807373,30.359696969696966,0.31818181818181823,0.3303030303030303,0.35151515151515145,28880,28880,81.33333333333333,1.6660606060606056,0.3515151515151515
WP_062898783.1,0,425.0,-14.608,-0.0002962592804111936,2182,3345,549,710,9,7855,4293,7137,718,49307.18,-0.5592941176470583,0.10823529411764705,4.996965980529784,36.73811764705882,0.30117647058823527,0.28470588235294114,0.3835294117647059,47790,47915,86.72941176470587,1.9872470588235276,0.33647058823529413
AWY43754.1,0,335.0,-6.744,-0.00018309484035807744,1620,2570,436,521,5,5933,3285,5424,509,36832.39,-0.3149253731343289,0.06865671641791045,5.246489143371581,34.50597014925373,0.31940298507462683,0.2985074626865672,0.3641791044776119,29910,29910,91.70149253731343,1.7246268656716408,0.3701492537313433
PWL84387.1,0,435.0,-2.65,-5.3602708858403886e-05,2193,3395,571,682,17,7914,4334,7201,713,49436.82,-0.4462068965517245,0.10574712643678161,6.173817253112793,48.47498850574712,0.3264367816091954,0.27586206896551724,0.36321839080459767,63260,63510,80.04597701149424,1.7695862068965478,0.35172413793103446
WP_105960903.1,0,380.0,-11.824,-0.00028796342591724415,1785,2810,464,608,9,6588,3641,6020,568,41059.78999999999,-0.0931578947368421,0.06842105263157894,4.6878755569458,31.73844736842104,0.2657894736842106,0.3736842105263158,0.36052631578947364,29910,30035,95.99999999999997,1.3760526315789459,0.38421052631578945
WP_048850229.1,0,505.0,-11.574,-0.0002126781068892161,2377,3750,662,752,16,8801,4851,8042,759,54419.28999999999,-0.1600000000000005,0.061386138613861385,5.291960334777832,37.53920792079207,0.35445544554455444,0.2930693069306931,0.32871287128712867,76890,77265,90.51485148514851,1.4738217821782191,0.4
EDP95989.1,0,192.0,-2.864,-0.00014294106226570567,873,1352,236,289,4,3217,1769,2930,287,20035.25,-0.06510416666666657,0.078125,5.250467872619628,39.98489583333334,0.2760416666666667,0.390625,0.33854166666666663,9970,9970,82.44791666666666,1.091822916666667,0.3697916666666667
WP_098121699.1,0,384.0,-13.74,-0.00032798726817399176,1856,2917,475,604,5,6739,3730,6151,588,41890.89,-0.09921875000000013,0.08072916666666666,4.810647773742676,25.588541666666668,0.33593750000000006,0.2708333333333333,0.4114583333333333,35410,35410,93.69791666666667,1.3252083333333309,0.4036458333333333
AZF89788.1,0,262.0,-9.797,-0.00034005282151513546,1269,1922,336,399,12,4629,2510,4196,433,28809.25,-0.3362595419847332,0.10305343511450382,5.049769401550292,31.492366412213734,0.2748091603053435,0.33587786259541985,0.3244274809160305,29910,30285,74.16030534351145,1.5290458015267177,0.36259541984732824
WP_056911094.1,0,430.0,-0.748,-1.614718286706184e-05,2031,3186,552,652,10,7430,4103,6772,658,46322.89,-0.24325581395348864,0.08372093023255814,6.392533683776856,21.141674418604644,0.3418604651162791,0.2744186046511628,0.34883720930232553,48360,48360,79.48837209302326,1.5556046511627892,0.3930232558139535
WP_075549524.1,0,488.0,-12.301,-0.00023356846512422743,2272,3569,653,746,12,8420,4625,7678,742,52664.52,-0.287704918032786,0.06147540983606557,5.205280876159667,41.38709016393442,0.30942622950819676,0.3114754098360656,0.3319672131147541,59930,60055,82.43852459016394,1.8021721311475438,0.36885245901639346
WP_115825414.1,0,476.0,-8.808,-0.00016646642690814126,2323,3653,613,750,13,8529,4703,7788,741,52910.59,-0.33844537815126025,0.07563025210084034,5.348969841003417,38.544117647058826,0.3445378151260504,0.2773109243697479,0.3550420168067227,67840,68090,90.63025210084034,1.643109243697479,0.3760504201680672
BAM89856.1,0,175.0,-9.707,-0.0005347867574303791,789,1200,204,265,7,2924,1596,2661,263,18150.18,0.021142857142857168,0.07428571428571429,4.4816068649292,43.17657142857141,0.24571428571428572,0.34285714285714286,0.36571428571428577,17420,17545,82.5142857142857,0.694628571428571,0.37142857142857144
STL90135.1,0,245.0,-5.058,-0.00019740554936738895,1132,1777,295,373,3,4131,2279,3778,353,25621.4,-0.22408163265306197,0.07346938775510203,4.873000144958495,15.080857142857132,0.2816326530612245,0.3469387755102041,0.3795918367346939,43430,43430,75.6734693877551,1.259306122448978,0.33877551020408164
WP_089881218.1,0,396.0,-8.371,-0.0001928164749251054,1909,2996,542,599,5,6945,3816,6327,618,43413.35999999999,-0.29015151515151555,0.07828282828282829,5.339648246765137,31.718939393939376,0.29292929292929293,0.29292929292929293,0.36363636363636365,43430,43430,83.35858585858585,1.9707070707070709,0.37626262626262624
WP_071874821.1,0,299.0,-6.682,-0.00020678138979870225,1429,2225,377,449,11,5161,2842,4702,459,32313.34,-0.19999999999999998,0.08695652173913043,5.170836448669432,28.446488294314367,0.3277591973244147,0.32441471571906355,0.3377926421404682,25440,25440,77.39130434782608,1.3546153846153837,0.391304347826087
WP_069508548.1,0,452.0,-19.847,-0.0003985326160402199,2173,3438,574,736,7,7940,4385,7249,691,49799.21,-0.5829646017699108,0.07300884955752213,4.795869636535645,45.112212389380545,0.38053097345132747,0.2920353982300885,0.33185840707964603,36330,36330,79.26991150442478,2.013871681415929,0.336283185840708
EKU41836.1,0,166.0,1.291,7.293505108278326e-05,762,1183,215,251,7,2842,1552,2587,255,17699.7,-0.20602409638554223,0.07228915662650602,7.772641181945801,25.487951807228896,0.23493975903614456,0.3373493975903615,0.3674698795180723,21430,21555,77.53012048192771,1.2435542168674685,0.3433734939759036
WP_087261913.1,0,406.0,-3.577,-7.818721082808715e-05,2015,3119,559,627,10,7314,3995,6646,668,45748.189999999995,-0.4216748768472906,0.09852216748768472,5.985225486755371,45.87123152709359,0.3078817733990148,0.28325123152709364,0.35714285714285715,58330,58455,81.18226600985221,2.0278325123152707,0.35714285714285715
WP_125154306.1,0,145.0,-2.991,-0.00018236715123120693,728,1163,181,222,12,2653,1469,2432,221,16400.0,-0.31172413793103443,0.08275862068965517,5.5119840621948235,43.193793103448265,0.40689655172413797,0.23448275862068965,0.3448275862068965,23950,24075,78.6896551724138,1.4435862068965526,0.3724137931034483
WP_120406792.1,0,553.0,-21.366,-0.00034439604481307254,2701,4233,765,868,15,9900,5419,9006,894,62038.06,-0.5224231464737791,0.0759493670886076,5.1014928817749015,38.43113924050632,0.3435804701627487,0.27124773960216997,0.31645569620253167,57870,58120,80.47016274864376,2.20151898734177,0.3616636528028933
WP_112312261.1,0,400.0,-1.78,-4.0613019301907836e-05,1928,2966,514,606,16,7013,3842,6373,640,43827.329999999994,-0.2430000000000003,0.0975,6.174783515930175,30.33752499999999,0.3225,0.3,0.32999999999999996,61420,61545,76.425,1.4094499999999988,0.385
WP_108418385.1,0,494.0,-14.386,-0.0002584328399767902,2421,3738,674,771,22,8823,4812,8015,808,55665.32,-0.4477732793522264,0.08906882591093118,5.147418785095213,46.833805668016225,0.3360323886639676,0.291497975708502,0.3076923076923077,61420,61545,74.12955465587044,2.0913967611336015,0.37449392712550605
WP_015615930.1,0,480.0,-16.528,-0.0002998862544210451,2398,3645,623,799,23,8738,4733,7919,819,55113.25,-0.524583333333333,0.10833333333333334,5.0582384109497065,42.63897916666665,0.26875000000000004,0.3229166666666667,0.35,67270,67770,77.0625,1.9932708333333318,0.33958333333333335
WP_100046261.1,0,499.0,-25.321,-0.0004574119670286197,2435,3758,646,776,15,8842,4846,8050,792,55356.119999999995,-0.33426853707414816,0.0781563126252505,4.729595375061035,33.92126252505009,0.3486973947895791,0.2925851703406813,0.32665330661322645,79410,79410,85.83166332665331,1.642625250501002,0.3867735470941884
WP_127657307.1,0,138.0,-9.888,-0.0006871978133098707,635,979,163,211,2,2296,1265,2085,211,14387.890000000001,0.1471014492753623,0.09420289855072464,4.341839790344238,6.110869565217391,0.3333333333333333,0.30434782608695654,0.3623188405797102,8480,8480,85.65217391304347,0.9873913043478268,0.427536231884058
CTW72268.1,0,79.0,-10.597,-0.001208660106118464,391,587,99,128,1,1381,746,1249,132,8766.58,-0.19999999999999996,0.10126582278481013,4.395723152160645,22.098734177215185,0.32911392405063294,0.25316455696202533,0.3924050632911392,9970,9970,84.0506329113924,1.5987341772151895,0.3924050632911392
SDJ76247.1,0,353.0,-24.467,-0.0006271648748707771,1713,2674,448,572,7,6190,3399,5634,556,39011.09,-0.3277620396600569,0.08498583569405099,4.555270195007325,20.34079320113315,0.3002832861189802,0.28328611898017,0.3994334277620397,28880,28880,82.57790368271955,1.8220963172804525,0.3597733711048159
WP_094724712.1,0,393.0,-12.632,-0.00030455925102341504,1792,2887,503,599,6,6692,3727,6132,560,41475.35,-0.15623409669211216,0.043256997455470736,4.947402381896972,33.5264631043257,0.33587786259541985,0.3104325699745547,0.3307888040712468,16960,16960,92.64631043256996,1.5709923664122132,0.39185750636132316
WP_015928677.1,0,162.0,-5.665,-0.0003264456094938335,777,1205,209,232,4,2809,1541,2565,244,17352.600000000002,-0.033950617283950574,0.07407407407407407,5.069776725769042,49.817345679012334,0.26543209876543206,0.3395061728395062,0.37037037037037035,25440,25440,91.48148148148148,1.085740740740741,0.3765432098765432
